image_name,label,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_H,std_H,mean_S,std_S,mean_V,std_V,R_hist_0,R_hist_1,R_hist_2,R_hist_3,R_hist_4,R_hist_5,R_hist_6,R_hist_7,G_hist_0,G_hist_1,G_hist_2,G_hist_3,G_hist_4,G_hist_5,G_hist_6,G_hist_7,B_hist_0,B_hist_1,B_hist_2,B_hist_3,B_hist_4,B_hist_5,B_hist_6,B_hist_7,brightness,gray_std,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity
1231234asd.jpg,Normal,173.18865966796875,31.020638618871963,128.23321533203125,30.83169039448797,90.92108154296875,28.03512871893575,13.57464599609375,1.0050746467699163,124.016845703125,18.47426378173089,173.18865966796875,31.020638618871963,0.0,0.0,0.0,0.07232666015625,0.29388427734375,0.32275390625,0.261962890625,0.049072265625,0.0,0.00103759765625,0.1610107421875,0.35797119140625,0.27130126953125,0.20819091796875,0.00048828125,0.0,0.00067138671875,0.17919921875,0.42181396484375,0.2564697265625,0.1417236328125,0.0001220703125,0.0,0.0,137.46246337890625,30.49240959895617,0.6202977991893485,0.9784783816359325,0.16968771772359814,0.7661674888085566
123123as.jpg,Normal,179.97418212890625,20.059813632940696,127.80987548828125,23.316914746907983,93.01873779296875,22.884495829783884,12.0457763671875,0.892256856316955,125.29888916015625,19.747214344103636,179.97418212890625,20.059813632940696,0.0,0.0,0.00018310546875,0.0146484375,0.14459228515625,0.52392578125,0.31597900390625,0.00067138671875,0.0,0.00384521484375,0.10833740234375,0.317138671875,0.51507568359375,0.05560302734375,0.0,0.0,0.00274658203125,0.1201171875,0.37957763671875,0.4541015625,0.04339599609375,6.103515625e-05,0.0,0.0,139.4566650390625,22.212179870088406,0.9982150745551497,0.9351502452813893,0.18297511136347025,0.6892594868613136
123124.jpg,Normal,142.49139404296875,20.781815057167556,115.8995361328125,20.34584198104467,101.0601806640625,19.489431264714934,10.81591796875,0.8393551847003592,75.48870849609375,9.803656915059275,142.49139404296875,20.781815057167556,0.0,0.0,0.0081787109375,0.26153564453125,0.46502685546875,0.2652587890625,0.0,0.0,0.0,0.00274658203125,0.2015380859375,0.423828125,0.37188720703125,0.0,0.0,0.0,6.103515625e-05,0.02374267578125,0.3675537109375,0.55322265625,0.055419921875,0.0,0.0,0.0,122.16619873046875,20.388754764651136,0.8648954329158658,0.9335351364192008,0.22453302507388784,0.768801854522408
12312412.jpg,Normal,236.86968994140625,6.638422373790933,195.32537841796875,13.552434538209875,172.23187255859375,17.292799098003623,10.7108154296875,0.7365262501131068,69.93658447265625,14.079896165436926,236.86968994140625,6.638422373790933,0.0,0.0,0.0,0.0,0.0,0.0,0.07281494140625,0.92718505859375,0.0,0.0,0.0,0.0,0.00201416015625,0.282470703125,0.71551513671875,0.0,0.0,0.0,0.0,0.0,0.2021484375,0.74859619140625,0.04925537109375,0.0,205.07855224609375,11.821538537444688,0.059740267918035835,0.9870900281607506,0.4375811007081776,0.9701298660409821
123214123sad.jpg,Normal,210.85247802734375,40.2320391004202,167.17071533203125,42.11503723904923,131.5264892578125,40.734132640711714,13.43780517578125,1.1561080855192125,100.52398681640625,25.560385109331317,210.85247802734375,40.2320391004202,0.0,0.00091552734375,0.01727294921875,0.0428466796875,0.07171630859375,0.10443115234375,0.22064208984375,0.54217529296875,0.00018310546875,0.024658203125,0.070556640625,0.09527587890625,0.109375,0.32781982421875,0.37164306640625,0.00048828125,0.00677490234375,0.09307861328125,0.1173095703125,0.12799072265625,0.33636474609375,0.31842041015625,6.103515625e-05,0.0,176.18402099609375,41.31144820715216,2.4067734893282298,0.9540368627180027,0.15646447208662106,0.5952282263054932
123321.jpg,Normal,139.48895263671875,7.181136791066894,113.59716796875,7.573110891909711,99.027099609375,7.096201599067576,10.81243896484375,0.8263773177988164,74.179443359375,4.262837033357447,139.48895263671875,7.181136791066894,0.0,0.0,0.0,0.04083251953125,0.9569091796875,0.00225830078125,0.0,0.0,0.0,0.0,0.01165771484375,0.95233154296875,0.0360107421875,0.0,0.0,0.0,0.0,0.0001220703125,0.3070068359375,0.69287109375,0.0,0.0,0.0,0.0,119.5919189453125,7.375933344626132,0.4950772870295741,0.7318800580622774,0.38402290932369243,0.8000244303019715
123412eascxz.jpg,Normal,186.48126220703125,16.643038717803375,133.4691162109375,19.48178481931932,99.00262451171875,19.922479903723882,11.86468505859375,0.8362297523189862,120.9354248046875,16.792807791453843,186.48126220703125,16.643038717803375,0.0,0.0,0.0,0.0013427734375,0.070556640625,0.48980712890625,0.4375,0.00079345703125,0.0,0.00030517578125,0.03533935546875,0.32379150390625,0.56353759765625,0.0770263671875,0.0,0.0,0.000244140625,0.04119873046875,0.38275146484375,0.50555419921875,0.07025146484375,0.0,0.0,0.0,145.4073486328125,18.551454249914165,1.5228624246311004,0.8577790012176281,0.18104618117827725,0.6363830496198691
1234132.jpg,Normal,134.59375,18.5874989492266,108.43145751953125,15.11364628015014,94.69244384765625,14.080104485358916,10.5269775390625,1.0623298326431538,75.80377197265625,7.691969161457684,134.59375,18.5874989492266,0.0,0.000732421875,0.02105712890625,0.29327392578125,0.6414794921875,0.04345703125,0.0,0.0,0.0006103515625,0.00384521484375,0.2164306640625,0.70123291015625,0.077880859375,0.0,0.0,0.0,0.0018310546875,0.01025390625,0.46307373046875,0.52264404296875,0.002197265625,0.0,0.0,0.0,114.71099853515625,16.012840036183835,1.952673924879101,0.7584960827486941,0.22769565316049506,0.7185103371413175
123413245235sf.jpg,Normal,234.77325439453125,13.45507716689575,195.003662109375,16.70169943247408,159.177490234375,18.501141253594373,14.218505859375,1.0266751336444224,82.67010498046875,11.397181533730487,234.77325439453125,13.45507716689575,0.0,0.0,0.0,0.0,0.0,0.008544921875,0.18463134765625,0.80682373046875,0.0,0.0,0.0,0.0,0.0308837890625,0.35626220703125,0.59906005859375,0.0137939453125,0.0,0.0,0.0,0.057373046875,0.4117431640625,0.52215576171875,0.00872802734375,0.0,202.84075927734375,15.814452118559677,0.219155180497861,0.9719033642413264,0.3192874113979969,0.8949675032162563
123413561.jpg,Normal,178.277587890625,16.358474952619463,151.6392822265625,16.827508689748203,136.82415771484375,17.06141322370365,10.7706298828125,0.7766280114001763,59.958984375,7.3659589275009445,178.277587890625,16.358474952619463,0.0,0.0,0.00018310546875,0.008056640625,0.14141845703125,0.63909912109375,0.21124267578125,0.0,0.0,0.0001220703125,0.00433349609375,0.09991455078125,0.50128173828125,0.39434814453125,0.0,0.0,0.0,0.00048828125,0.0205078125,0.241455078125,0.70526123046875,0.03228759765625,0.0,0.0,157.88824462890625,16.661859939844664,1.4014799865537237,0.8400328644820753,0.26476420308860993,0.7255022244789353
123445.jpg,Normal,181.715087890625,6.734873596108281,163.67242431640625,6.991113313552022,149.44512939453125,7.52249503818168,13.23895263671875,0.8332499300923506,45.3824462890625,3.081985122760949,181.715087890625,6.734873596108281,0.0,0.0,0.0,0.0,0.002197265625,0.924560546875,0.0732421875,0.0,0.0,0.0,0.0,0.0001220703125,0.27166748046875,0.72821044921875,0.0,0.0,0.0,0.0,0.0,0.00360107421875,0.89306640625,0.10333251953125,0.0,0.0,167.46649169921875,6.967495700350575,0.3697878723882449,0.7745468078876327,0.41637708852835204,0.8403263327913818
1234q3das.jpg,Normal,211.72796630859375,19.94445801182834,162.23583984375,20.839894219778024,128.9871826171875,22.234396011318484,12.09136962890625,0.7974193784529469,100.8043212890625,14.162109572284715,211.72796630859375,19.94445801182834,0.0,0.0,0.0,0.0,0.00433349609375,0.18682861328125,0.4881591796875,0.3206787109375,0.0,0.0,0.00048828125,0.0906982421875,0.2568359375,0.62615966796875,0.02581787109375,0.0,0.0,0.00067138671875,0.11309814453125,0.279052734375,0.56109619140625,0.04608154296875,0.0,0.0,173.2589111328125,20.61442629496679,1.3176592095371702,0.9013493210168169,0.19236100603125103,0.6473943830275477
1234qdascz.jpg,Normal,223.86083984375,22.141003650558336,181.84063720703125,24.71760291831635,151.84503173828125,26.46300706908875,12.51556396484375,0.9396469943206558,83.44171142578125,15.064745388289525,223.86083984375,22.141003650558336,0.0,0.0,0.0,6.103515625e-05,0.00762939453125,0.09954833984375,0.29339599609375,0.599365234375,0.0,6.103515625e-05,0.00128173828125,0.03173828125,0.15191650390625,0.39569091796875,0.4183349609375,0.0009765625,0.0,0.00146484375,0.033203125,0.15374755859375,0.339111328125,0.4678955078125,0.00457763671875,0.0,191.00286865234375,24.076873833353865,2.687784570881643,0.849900206456252,0.1675837818308538,0.6005994613054713
12363.jpg,Normal,165.68255615234375,16.11645087111083,131.94873046875,16.350020706385294,112.388671875,15.898709951404753,11.142333984375,0.6330572997007753,82.88177490234375,9.631922220321103,165.68255615234375,16.11645087111083,0.0,0.0,0.00201416015625,0.02618408203125,0.25885009765625,0.69610595703125,0.016845703125,0.0,0.0001220703125,0.00213623046875,0.031005859375,0.29107666015625,0.66229248046875,0.01336669921875,0.0,0.0,0.0006103515625,0.011962890625,0.11517333984375,0.73052978515625,0.1417236328125,0.0,0.0,0.0,139.72576904296875,16.19321674571214,5.136526452740409,0.38413036211812523,0.17864056297138728,0.4989570741948903
123asdczxa1.jpg,Normal,216.34033203125,18.514735455612584,164.0308837890625,19.326268688651417,125.5443115234375,20.998171524857305,12.667724609375,1.0101140378553817,107.9647216796875,14.5528225479455,216.34033203125,18.514735455612584,0.0,0.0,0.0,0.000244140625,0.01080322265625,0.09423828125,0.49365234375,0.40106201171875,0.0,6.103515625e-05,0.0025634765625,0.05950927734375,0.27008056640625,0.6357421875,0.03204345703125,0.0,0.0,0.0045166015625,0.09234619140625,0.40753173828125,0.45953369140625,0.03607177734375,0.0,0.0,175.27764892578125,19.101918732357916,2.479094575376651,0.7820170890135059,0.1759000091599383,0.5631404964666676
123eascxxzc.jpg,Normal,175.41131591796875,25.71041777955425,136.5875244140625,26.4740928717717,106.50701904296875,25.907306872113285,13.10845947265625,0.8178261246346182,102.56121826171875,17.777128047615204,175.41131591796875,25.71041777955425,0.0,0.0,0.00274658203125,0.0469970703125,0.22503662109375,0.33685302734375,0.3883056640625,6.103515625e-05,0.0,0.0048828125,0.08258056640625,0.25384521484375,0.43096923828125,0.2276611328125,6.103515625e-05,0.0,0.00146484375,0.05718994140625,0.28692626953125,0.39471435546875,0.2591552734375,0.00054931640625,0.0,0.0,144.7744140625,26.10929813065505,1.033315015848782,0.9510902644393464,0.20164678530291522,0.7049714434376455
13241324xasfd.jpg,Normal,207.17974853515625,26.773089435205556,155.075439453125,30.562570652753298,106.0345458984375,30.20018703278634,14.57568359375,1.2236019291980071,127.02593994140625,21.938860433918876,207.17974853515625,26.773089435205556,0.0,0.0,0.0,0.002197265625,0.04205322265625,0.24053955078125,0.4071044921875,0.30810546875,0.0,0.00048828125,0.02490234375,0.16790771484375,0.36297607421875,0.31146240234375,0.1278076171875,0.00445556640625,0.00128173828125,0.06695556640625,0.32452392578125,0.36102294921875,0.201171875,0.04376220703125,0.00128173828125,0.0,165.057373046875,29.226655503619334,8.381553122481245,0.685559673741822,0.09597335330640733,0.4044512104922863
132414.jpg,Normal,164.932373046875,12.07845111273424,137.75872802734375,12.807156974473465,121.2467041015625,12.525971120674027,11.5567626953125,0.8024928618348329,68.00262451171875,6.820857863836263,164.932373046875,12.07845111273424,0.0,6.103515625e-05,0.000244140625,0.0146484375,0.23583984375,0.7491455078125,6.103515625e-05,0.0,0.0,0.000244140625,0.00921630859375,0.1717529296875,0.81805419921875,0.000732421875,0.0,0.0,6.103515625e-05,0.00079345703125,0.04779052734375,0.5758056640625,0.37554931640625,0.0,0.0,0.0,144.03961181640625,12.515662287151738,1.56724688449377,0.6851989039860332,0.29219185013516186,0.679056959356146
132467345.jpg,Normal,132.669189453125,8.874817775816654,105.454345703125,9.04235318027002,90.80596923828125,8.6988746922325,10.5489501953125,0.7163999430338253,80.8682861328125,6.326213838886219,132.669189453125,8.874817775816654,0.0,0.0,0.006591796875,0.19781494140625,0.79559326171875,0.0,0.0,0.0,0.0,0.003662109375,0.11614990234375,0.88018798828125,0.0,0.0,0.0,0.0,0.00018310546875,0.01611328125,0.6595458984375,0.32415771484375,0.0,0.0,0.0,0.0,111.96112060546875,8.922087870386596,1.020251880347511,0.613660714121923,0.3938720264102872,0.747578407079251
134325634276.jpg,Normal,159.67218017578125,15.906396348871118,127.31103515625,11.230117426145375,110.26068115234375,9.221833537526255,10.5128173828125,1.0222532613412578,78.447998046875,8.150881608279173,159.67218017578125,15.906396348871118,0.0,0.0,0.0,0.0570068359375,0.31195068359375,0.63104248046875,0.0,0.0,0.0,0.0,0.0003662109375,0.43511962890625,0.56451416015625,0.0,0.0,0.0,0.0,0.0,0.0577392578125,0.93719482421875,0.00506591796875,0.0,0.0,0.0,134.96185302734375,12.22826006122226,0.6037599926762355,0.8731914119976706,0.2928205244721372,0.7795232781907165
134356.jpg,Normal,170.25933837890625,9.781727571795281,144.21136474609375,10.023553328577021,128.5985107421875,10.00215126903576,11.29595947265625,0.825389516426205,62.646728515625,4.688784099171126,170.25933837890625,9.781727571795281,0.0,0.0,6.103515625e-05,0.00213623046875,0.11663818359375,0.8807373046875,0.00042724609375,0.0,0.0,6.103515625e-05,0.00146484375,0.04949951171875,0.9136962890625,0.0352783203125,0.0,0.0,0.0,0.0003662109375,0.00469970703125,0.45074462890625,0.544189453125,0.0,0.0,0.0,150.211669921875,9.903840427792312,0.5366097411882325,0.8320527465734633,0.3501021893517714,0.8229508165318402
1345217_Wallpaper2_jpg.rf.c73da37cdf60bd2b5aef218b5560176f.jpg,Normal,201.83831787109375,26.925575485713367,144.1214599609375,27.177068192942127,128.4578857421875,27.220896941422392,6.47100830078125,1.1499041692958198,94.380126953125,17.03960261304369,201.83831787109375,26.925575485713367,0.0,0.0,0.0013427734375,0.02325439453125,0.05694580078125,0.1766357421875,0.56329345703125,0.17852783203125,0.0,0.00494384765625,0.065185546875,0.16473388671875,0.463134765625,0.287353515625,0.0146484375,0.0,6.103515625e-05,0.021484375,0.1058349609375,0.29742431640625,0.4713134765625,0.10247802734375,0.00140380859375,0.0,159.59405517578125,26.790190334433213,0.9440724975199957,0.9575968814915803,0.1857845295715019,0.7218186247979262
13q24.jpg,Normal,130.8302001953125,9.71082001934971,101.82208251953125,8.803617706693789,85.27703857421875,8.68912108972988,11.0714111328125,0.8694876931549609,89.0015869140625,8.30280934319922,130.8302001953125,9.71082001934971,0.0,0.0,0.0009765625,0.3436279296875,0.6551513671875,0.000244140625,0.0,0.0,0.0,0.0003662109375,0.22247314453125,0.7769775390625,0.00018310546875,0.0,0.0,0.0,0.0,0.00994873046875,0.87469482421875,0.1153564453125,0.0,0.0,0.0,0.0,108.65020751953125,8.947629814796697,0.7962691667570839,0.699216258023893,0.30787616898946946,0.7278451375083798
1456264.jpg,Normal,157.9425048828125,11.41853961111324,131.0072021484375,12.951544380497461,115.3001708984375,12.640078788032483,11.23504638671875,1.0747750367794229,69.4249267578125,9.296309265586665,157.9425048828125,11.41853961111324,0.0,0.0,0.00164794921875,0.0311279296875,0.43341064453125,0.5338134765625,0.0,0.0,0.0,0.00213623046875,0.02935791015625,0.2174072265625,0.75042724609375,0.00067138671875,0.0,0.0,0.0,0.008544921875,0.05718994140625,0.84552001953125,0.0887451171875,0.0,0.0,0.0,137.26751708984375,12.40015906593733,0.875995755897762,0.8234456734783232,0.3289331268653907,0.7341124652930314
2.jpg,Normal,167.1507568359375,9.515553258835274,141.77630615234375,7.827864431043884,127.9674072265625,7.68562840632971,10.658203125,0.9690000149910909,59.80865478515625,3.015494782966827,167.1507568359375,9.515553258835274,0.0,0.0,0.0,0.0001220703125,0.2005615234375,0.79901123046875,0.00030517578125,0.0,0.0,0.0,0.0001220703125,0.04510498046875,0.95159912109375,0.003173828125,0.0,0.0,0.0,0.0,0.000732421875,0.44927978515625,0.54998779296875,0.0,0.0,0.0,147.7333984375,8.27523176208664,0.5665141447470395,0.7508852551230835,0.34843251775449136,0.7870522712168335
2134.jpg,Normal,134.32318115234375,11.92199724451564,106.64013671875,11.998556040275034,91.20697021484375,11.512733810655542,10.89227294921875,0.8517008830855607,82.52557373046875,8.644485478467468,134.32318115234375,11.92199724451564,0.0,0.000244140625,0.0125732421875,0.17987060546875,0.7974853515625,0.00982666015625,0.0,0.0,0.00018310546875,0.00946044921875,0.10394287109375,0.85205078125,0.03436279296875,0.0,0.0,0.0,0.0009765625,0.027099609375,0.6611328125,0.31072998046875,6.103515625e-05,0.0,0.0,0.0,113.199462890625,11.875853575596725,2.361445101796454,0.4802021248032527,0.29406780423473533,0.6604023986108604
23141324.jpg,Normal,138.08251953125,10.73471169866824,110.86651611328125,10.633874598921139,97.14849853515625,9.97909712035113,10.07098388671875,0.689558607358758,75.9671630859375,5.288435464933117,138.08251953125,10.73471169866824,0.0,0.0,0.00054931640625,0.18890380859375,0.8104248046875,0.0001220703125,0.0,0.0,0.0,0.00018310546875,0.1083984375,0.8858642578125,0.00555419921875,0.0,0.0,0.0,0.0,0.00299072265625,0.348876953125,0.64813232421875,0.0,0.0,0.0,0.0,117.44976806640625,10.647106652662025,0.542866304482609,0.8517368241780676,0.34958870576553636,0.7913763979747981
23214132.jpg,Normal,154.369140625,9.989867417502953,127.16583251953125,10.34887769736396,112.65472412109375,10.134495253346453,10.5096435546875,0.8379603270235944,69.23675537109375,6.096326708409295,154.369140625,9.989867417502953,0.0,0.0,0.000732421875,0.01690673828125,0.6722412109375,0.31011962890625,0.0,0.0,0.0,0.00042724609375,0.01129150390625,0.4556884765625,0.53240966796875,0.00018310546875,0.0,0.0,0.0001220703125,0.00189208984375,0.04754638671875,0.90631103515625,0.04412841796875,0.0,0.0,0.0,133.65472412109375,10.165986241711341,1.9702407881378272,0.4162999953068068,0.2770003730978311,0.6366202616958164
23432rwef.jpg,Normal,183.83233642578125,21.01302032557966,129.02606201171875,24.644506015105605,95.23455810546875,24.179811935767102,11.48602294921875,0.8947546546687859,125.0643310546875,20.669932405695665,183.83233642578125,21.01302032557966,0.0,0.0,0.0,0.01123046875,0.14373779296875,0.39593505859375,0.44732666015625,0.00177001953125,0.0,0.0032958984375,0.12091064453125,0.287353515625,0.50677490234375,0.0816650390625,0.0,0.0,0.00128173828125,0.12835693359375,0.333984375,0.46099853515625,0.07537841796875,0.0,0.0,0.0,141.57122802734375,23.406903045082036,1.727820787672825,0.8988333437166903,0.16064516968252351,0.6183132699404117
